http://www.latimes.com/topic/environmental-issues/u.s.-environmental-protection-agency-ORGOV000048-topic.html,187259,111,text/html,,,,
http://www.latimes.com/topic/education/colleges-universities/university-of-wisconsin-madison-OREDU000051-topic.html,170141,91,text/html,,,,
http://www.latimes.com/world/la-fg-baghdad-car-bomb-20170216-story.html,230703,76,text/html,,,,
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-deep-state-20170219-story.html,240660,76,text/html,,,,
http://www.latimes.com/local/lanow/86325436-157.html,165643,47,text/html,,,,
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-hosts-japan-s-prime-minister-as-1486687817-htmlstory.html,162088,55,text/html,,,,
http://www.latimes.com/fashion/la-ig-wwd-ivanka-trump-online-discounted-20170215-story.html,225275,72,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-partisan-polarization-20170217-story-amp.html,61809,26,text/html,,,,
http://www.latimes.com/politics/la-na-pol-trump-immigration-20170125-story.html,248684,74,text/html,,,,
http://www.latimes.com/topic/international/central-america-PLGEOREG000021-topic.html,183529,104,text/html,,,,
http://www.latimes.com/topic/sports/baseball/cy-young-award-EVSPR000088-topic.html,185009,106,text/html,,,,
http://www.latimes.com/la-bio-louis-sahagun-staff.html,124660,54,text/html,,,,
http://www.latimes.com/business/hollywood/la-fi-ct-netflix-santa-clarita-filming-20170131-story.html,238418,65,text/html,,,,
http://www.latimes.com/opinion/opinion-la/la-ol-trump-press-conference-20170216-story.html,241531,78,text/html,,,,
http://www.latimes.com/health/la-he-mark-feuerstein-20161227-story.html,225308,65,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-sn-mit-president-qa-20170210-story-amp.html,60856,31,text/html,,,,
http://www.latimes.com/sports/dodgers/la-sp-scott-kazmir-20160514-photo.html,159611,40,text/html,,,,
http://www.latimes.com/topic/sports/football/atlanta-falcons-ORSPT000032-topic.html,198347,120,text/html,,,,
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-deep-state-20170219-story-amp.html,52379,20,text/html,,,,
http://www.latimes.com/la-bio-mark-barabak-staff.html,125399,56,text/html,,,,
http://www.latimes.com/travel/deals/la-tr-hawaii-waikiki-ali-tower-hotel-20170214-story.html,237015,67,text/html,,,,
http://www.latimes.com/local/lanow/la-me-sb-terror-plot-20170214-story.html,254603,90,text/html,,,,
http://www.latimes.com/world/la-fg-princess-cristina-tax-fraud-20170217-story.html,239086,78,text/html,,,,
http://www.latimes.com/visuals/photography/la-me-lake-oroville-spillway-pictures-photogallery.html,189793,46,text/html,,,,
http://www.latimes.com/business/la-fi-mnuchin-treasury-confirmation-20170201-story.html,254004,93,text/html,,,,
http://www.latimes.com/nation/la-na-pol-ambassador-israel-20170216-story.html,238412,82,text/html,,,,
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-obama-and-japan-s-abe-will-visit-pearl-1482848350-htmlstory.html,160056,58,text/html,,,,
http://www.latimes.com/topic/science/medical-research/07005000-topic.html,186918,108,text/html,,,,
http://www.latimes.com/topic/politics-government/2016-presidential-election-EVGAP00087-topic.html,177111,97,text/html,,,,
http://www.latimes.com/science/sciencenow/la-sci-scientists-politics-trump-20170209-story.html,269320,92,text/html,,,,
http://www.latimes.com/business/la-fi-nestle-headquarters-20170201-story-amp.html,53219,21,text/html,,,,
http://www.latimes.com/nation/nationnow/la-na-chicago-shooting-child-killed-story.html,235778,81,text/html,,,,
http://www.latimes.com/nation/nationnow/91571254-132.html,163064,48,text/html,,,,
http://www.latimes.com/opinion/opinion-la/la-ol-trump-press-conference-20170216-story-amp.html,50422,21,text/html,,,,
http://www.latimes.com/topic/politics-government/democratic-party-ORGOV0000005-topic.html,188660,112,text/html,,,,
http://www.latimes.com/nation/la-na-immigration-raids-20170213-story.html,245744,79,text/html,,,,
http://www.latimes.com/topic/crime-law-justice/fbi-ORGOV000008-topic.html,202780,121,text/html,,,,
http://www.latimes.com/topic/sports/baseball/hyun-jin-ryu-PESPT0016715-topic.html,182073,97,text/html,,,,
